,appTitle,userName,date,score,Category,date_ex,processed_text,wordcount,stopword,lemmatizer,stemmer,bigrams,bow,tag,future,present_simple,present_con,past
347,Headspace: Meditation & Sleep,Rosi Porter,"December 12, 2018",3,HEALTH_AND_FITNESS,2019-04-21,Shame this is a bit  progress lost on 2 I was taking today  As an improvement it would be good to daily and go back to them  Apart from that the anxiety course was excellent and me a lot  I also enjoy the walking but  Calm your  does not work   I have checked I have the latest version of the ,60.0,"['shame', 'bit', 'progress', 'lost', '2', 'taking', 'today', 'improvement', 'would', 'good', 'daily', 'go', 'back', 'apart', 'anxiety', 'course', 'excellent', 'lot', 'also', 'enjoy', 'walking', 'calm', 'work', 'checked', 'latest', 'version']","['shame', 'this', 'is', 'a', 'bit', 'progress', 'lost', 'on', '2', 'i', 'wa', 'taking', 'today', 'a', 'an', 'improvement', 'it', 'would', 'be', 'good', 'to', 'daily', 'and', 'go', 'back', 'to', 'them', 'apart', 'from', 'that', 'the', 'anxiety', 'course', 'wa', 'excellent', 'and', 'me', 'a', 'lot', 'i', 'also', 'enjoy', 'the', 'walking', 'but', 'calm', 'your', 'doe', 'not', 'work', 'i', 'have', 'checked', 'i', 'have', 'the', 'latest', 'version', 'of', 'the']",shame thi is a bit progress lost on 2 i wa take today as an improv it would be good to daili and go back to them apart from that the anxieti cours wa excel and me a lot i also enjoy the walk but calm your doe not work i have check i have the latest version of the,"[('shame', 'this'), ('this', 'is'), ('is', 'a'), ('a', 'bit'), ('bit', 'progress'), ('progress', 'lost'), ('lost', 'on'), ('on', '2'), ('2', 'i'), ('i', 'was'), ('was', 'taking'), ('taking', 'today'), ('today', 'as'), ('as', 'an'), ('an', 'improvement'), ('improvement', 'it'), ('it', 'would'), ('would', 'be'), ('be', 'good'), ('good', 'to'), ('to', 'daily'), ('daily', 'and'), ('and', 'go'), ('go', 'back'), ('back', 'to'), ('to', 'them'), ('them', 'apart'), ('apart', 'from'), ('from', 'that'), ('that', 'the'), ('the', 'anxiety'), ('anxiety', 'course'), ('course', 'was'), ('was', 'excellent'), ('excellent', 'and'), ('and', 'me'), ('me', 'a'), ('a', 'lot'), ('lot', 'i'), ('i', 'also'), ('also', 'enjoy'), ('enjoy', 'the'), ('the', 'walking'), ('walking', 'but'), ('but', 'calm'), ('calm', 'your'), ('your', 'does'), ('does', 'not'), ('not', 'work'), ('work', 'i'), ('i', 'have'), ('have', 'checked'), ('checked', 'i'), ('i', 'have'), ('have', 'the'), ('the', 'latest'), ('latest', 'version'), ('version', 'of'), ('of', 'the')]",Shame this is a bit  progress lost on 2 I was taking today  As an improvement it would be good to daily and go back to them  Apart from that the anxiety course was excellent and me a lot  I also enjoy the walking but  Calm your  does not work   I have checked I have the latest version of the ,"['NN', 'DT', 'VBZ', 'DT', 'NN', 'NN', 'VBD', 'IN', 'CD', 'PRP', 'VBD', 'VBG', 'NN', 'IN', 'DT', 'NN', 'PRP', 'MD', 'VB', 'JJ', 'TO', 'VB', 'CC', 'VB', 'RB', 'TO', 'PRP', 'RB', 'IN', 'IN', 'DT', 'NN', 'NN', 'VBD', 'JJ', 'CC', 'PRP', 'DT', 'NN', 'PRP', 'RB', 'VBP', 'DT', 'NN', 'CC', 'NNP', 'PRP$', 'VBZ', 'RB', 'VB', 'PRP', 'VBP', 'VBN', 'PRP', 'VBP', 'DT', 'JJS', 'NN', 'IN', 'DT']",1,6,0,4
348,Credit Karma,,"February 25, 2019",5,FINANCE,2019-03-08,Awesome  Love Credit Karma ,4.0,"['awesome', 'love', 'credit', 'karma']","['awesome', 'love', 'credit', 'karma']",awesom love credit karma,"[('awesome', 'love'), ('love', 'credit'), ('credit', 'karma')]",Awesome  Love Credit Karma ,"['NNP', 'NNP', 'NNP', 'NNP']",0,0,0,0
349,Sweatcoin Pays You To Get Fit,Charles Porzelt,"February 11, 2019",5,HEALTH_AND_FITNESS,2019-04-07,They have I can use at a reasonable amount of Have bought 3 in the last week ,17.0,"['use', 'reasonable', 'amount', 'bought', '3', 'last', 'week']","['they', 'have', 'i', 'can', 'use', 'at', 'a', 'reasonable', 'amount', 'of', 'have', 'bought', '3', 'in', 'the', 'last', 'week']",they have i can use at a reason amount of have bought 3 in the last week,"[('they', 'have'), ('have', 'i'), ('i', 'can'), ('can', 'use'), ('use', 'at'), ('at', 'a'), ('a', 'reasonable'), ('reasonable', 'amount'), ('amount', 'of'), ('of', 'have'), ('have', 'bought'), ('bought', '3'), ('3', 'in'), ('in', 'the'), ('the', 'last'), ('last', 'week')]",They have I can use at a reasonable amount of Have bought 3 in the last week ,"['PRP', 'VBP', 'PRP', 'MD', 'VB', 'IN', 'DT', 'JJ', 'NN', 'IN', 'NNP', 'VBD', 'CD', 'IN', 'DT', 'JJ', 'NN']",1,1,0,1
350,,Marwin Joseph Catindig,"March 24, 2019",5,HEALTH_AND_FITNESS,2019-05-01,If I will upgrade into premium  will I be billed monthly or annually ,13.0,"['upgrade', 'premium', 'billed', 'monthly', 'annually']","['if', 'i', 'will', 'upgrade', 'into', 'premium', 'will', 'i', 'be', 'billed', 'monthly', 'or', 'annually']",if i will upgrad into premium will i be bill monthli or annual,"[('if', 'i'), ('i', 'will'), ('will', 'upgrade'), ('upgrade', 'into'), ('into', 'premium'), ('premium', 'will'), ('will', 'i'), ('i', 'be'), ('be', 'billed'), ('billed', 'monthly'), ('monthly', 'or'), ('or', 'annually')]",If I will upgrade into premium  will I be billed monthly or annually ,"['IN', 'PRP', 'MD', 'VB', 'IN', 'NN', 'MD', 'PRP', 'VB', 'VBN', 'RB', 'CC', 'RB']",2,0,0,1
351,Amazon Prime Video,Vaibhav Chauhan,"April 13, 2019",3,ENTERTAINMENT,2019-04-21,Latest contents are not present  People take subscription so that they could watch than on T  V  but the content is not up here  Disappointed ,25.0,"['latest', 'contents', 'present', 'people', 'take', 'subscription', 'could', 'watch', 'v', 'content', 'disappointed']","['latest', 'content', 'are', 'not', 'present', 'people', 'take', 'subscription', 'so', 'that', 'they', 'could', 'watch', 'than', 'on', 't', 'v', 'but', 'the', 'content', 'is', 'not', 'up', 'here', 'disappointed']",latest content are not present peopl take subscript so that they could watch than on t v but the content is not up here disappoint,"[('latest', 'contents'), ('contents', 'are'), ('are', 'not'), ('not', 'present'), ('present', 'people'), ('people', 'take'), ('take', 'subscription'), ('subscription', 'so'), ('so', 'that'), ('that', 'they'), ('they', 'could'), ('could', 'watch'), ('watch', 'than'), ('than', 'on'), ('on', 't'), ('t', 'v'), ('v', 'but'), ('but', 'the'), ('the', 'content'), ('content', 'is'), ('is', 'not'), ('not', 'up'), ('up', 'here'), ('here', 'disappointed')]",Latest contents are not present  People take subscription so that they could watch than on T  V  but the content is not up here  Disappointed ,"['JJS', 'NNS', 'VBP', 'RB', 'JJ', 'NNS', 'VBP', 'NN', 'RB', 'IN', 'PRP', 'MD', 'VB', 'IN', 'IN', 'NNP', 'NNP', 'CC', 'DT', 'NN', 'VBZ', 'RB', 'RB', 'RB', 'JJ']",1,3,0,0
352,,Damian Newton,"April 30, 2019",5,FAMILY,2019-05-01,its so so cool,4.0,['cool'],"['it', 'so', 'so', 'cool']",it so so cool,"[('its', 'so'), ('so', 'so'), ('so', 'cool')]",its so so cool,"['PRP$', 'NNS', 'RB', 'JJ']",0,0,0,0
353,,Heather Begley,"April 27, 2019",5,LIFESTYLE,2019-05-01,Love this  very accurate and our family keep up with one another during the day  Great for of teens ,19.0,"['love', 'accurate', 'family', 'keep', 'one', 'another', 'day', 'great', 'teens']","['love', 'this', 'very', 'accurate', 'and', 'our', 'family', 'keep', 'up', 'with', 'one', 'another', 'during', 'the', 'day', 'great', 'for', 'of', 'teen']",love thi veri accur and our famili keep up with one anoth dure the day great for of teen,"[('love', 'this'), ('this', 'very'), ('very', 'accurate'), ('accurate', 'and'), ('and', 'our'), ('our', 'family'), ('family', 'keep'), ('keep', 'up'), ('up', 'with'), ('with', 'one'), ('one', 'another'), ('another', 'during'), ('during', 'the'), ('the', 'day'), ('day', 'great'), ('great', 'for'), ('for', 'of'), ('of', 'teens')]",Love this  very accurate and our family keep up with one another during the day  Great for of teens ,"['VB', 'DT', 'RB', 'JJ', 'CC', 'PRP$', 'NN', 'VB', 'IN', 'IN', 'CD', 'DT', 'IN', 'DT', 'NN', 'NNP', 'IN', 'IN', 'NNS']",0,0,0,0
354,Amazon Music,Jeremy Laborde,"March 31, 2019",2,MUSIC_AND_AUDIO,2019-04-01,I don  t like that the is hard to turn off  and yes  it  s clearly intentional  It like a virus  and this with time  Use free Prime Music and it constantly you to upgrade  I got without my consent  probably accidentally hit the accept button one of the 100 times it to upgrade ,54.0,"['like', 'hard', 'turn', 'yes', 'clearly', 'intentional', 'like', 'virus', 'time', 'use', 'free', 'prime', 'music', 'constantly', 'upgrade', 'got', 'without', 'consent', 'probably', 'accidentally', 'hit', 'accept', 'button', 'one', '100', 'times', 'upgrade']","['i', 'don', 't', 'like', 'that', 'the', 'is', 'hard', 'to', 'turn', 'off', 'and', 'yes', 'it', 's', 'clearly', 'intentional', 'it', 'like', 'a', 'virus', 'and', 'this', 'with', 'time', 'use', 'free', 'prime', 'music', 'and', 'it', 'constantly', 'you', 'to', 'upgrade', 'i', 'got', 'without', 'my', 'consent', 'probably', 'accidentally', 'hit', 'the', 'accept', 'button', 'one', 'of', 'the', '100', 'time', 'it', 'to', 'upgrade']",i don t like that the is hard to turn off and ye it s clearli intent it like a viru and thi with time use free prime music and it constantli you to upgrad i got without my consent probabl accident hit the accept button one of the 100 time it to upgrad,"[('i', 'don'), ('don', 't'), ('t', 'like'), ('like', 'that'), ('that', 'the'), ('the', 'is'), ('is', 'hard'), ('hard', 'to'), ('to', 'turn'), ('turn', 'off'), ('off', 'and'), ('and', 'yes'), ('yes', 'it'), ('it', 's'), ('s', 'clearly'), ('clearly', 'intentional'), ('intentional', 'it'), ('it', 'like'), ('like', 'a'), ('a', 'virus'), ('virus', 'and'), ('and', 'this'), ('this', 'with'), ('with', 'time'), ('time', 'use'), ('use', 'free'), ('free', 'prime'), ('prime', 'music'), ('music', 'and'), ('and', 'it'), ('it', 'constantly'), ('constantly', 'you'), ('you', 'to'), ('to', 'upgrade'), ('upgrade', 'i'), ('i', 'got'), ('got', 'without'), ('without', 'my'), ('my', 'consent'), ('consent', 'probably'), ('probably', 'accidentally'), ('accidentally', 'hit'), ('hit', 'the'), ('the', 'accept'), ('accept', 'button'), ('button', 'one'), ('one', 'of'), ('of', 'the'), ('the', '100'), ('100', 'times'), ('times', 'it'), ('it', 'to'), ('to', 'upgrade')]",I don  t like that the is hard to turn off  and yes  it  s clearly intentional  It like a virus  and this with time  Use free Prime Music and it constantly you to upgrade  I got without my consent  probably accidentally hit the accept button one of the 100 times it to upgrade ,"['PRP', 'VBP', 'NNS', 'IN', 'DT', 'DT', 'VBZ', 'JJ', 'TO', 'VB', 'RP', 'CC', 'VB', 'PRP', 'PRP', 'RB', 'VBP', 'PRP', 'IN', 'DT', 'NN', 'CC', 'DT', 'IN', 'NN', 'NNP', 'JJ', 'NNP', 'NNP', 'CC', 'PRP', 'RB', 'PRP', 'TO', 'VB', 'PRP', 'VBD', 'IN', 'PRP$', 'NN', 'RB', 'RB', 'VB', 'DT', 'JJ', 'NN', 'CD', 'IN', 'DT', 'CD', 'NNS', 'PRP', 'TO', 'VB']",0,3,0,1
355,,A Google User,"March 13, 2019",5,HEALTH_AND_FITNESS,2019-05-01,I always like because service,5.0,"['always', 'like', 'service']","['i', 'always', 'like', 'because', 'service']",i alway like becaus servic,"[('i', 'always'), ('always', 'like'), ('like', 'because'), ('because', 'service')]",I always like because service,"['PRP', 'RB', 'IN', 'IN', 'NN']",0,0,0,0
356,Samsung Health,xisnipe4food,"March 29, 2019",1,HEALTH_AND_FITNESS,2019-04-01,for some stupid reason  this 2 days ago the stopped counting my or working pretty much at all  stopped around 4pm  t 1 single step since then  no waiting so I take it y pu have a bug  how about you fix this ,43.0,"['stupid', 'reason', '2', 'days', 'ago', 'stopped', 'counting', 'working', 'pretty', 'much', 'stopped', 'around', '4pm', '1', 'single', 'step', 'since', 'waiting', 'take', 'pu', 'bug', 'fix']","['for', 'some', 'stupid', 'reason', 'this', '2', 'day', 'ago', 'the', 'stopped', 'counting', 'my', 'or', 'working', 'pretty', 'much', 'at', 'all', 'stopped', 'around', '4pm', 't', '1', 'single', 'step', 'since', 'then', 'no', 'waiting', 'so', 'i', 'take', 'it', 'y', 'pu', 'have', 'a', 'bug', 'how', 'about', 'you', 'fix', 'this']",for some stupid reason thi 2 day ago the stop count my or work pretti much at all stop around 4pm t 1 singl step sinc then no wait so i take it y pu have a bug how about you fix thi,"[('for', 'some'), ('some', 'stupid'), ('stupid', 'reason'), ('reason', 'this'), ('this', '2'), ('2', 'days'), ('days', 'ago'), ('ago', 'the'), ('the', 'stopped'), ('stopped', 'counting'), ('counting', 'my'), ('my', 'or'), ('or', 'working'), ('working', 'pretty'), ('pretty', 'much'), ('much', 'at'), ('at', 'all'), ('all', 'stopped'), ('stopped', 'around'), ('around', '4pm'), ('4pm', 't'), ('t', '1'), ('1', 'single'), ('single', 'step'), ('step', 'since'), ('since', 'then'), ('then', 'no'), ('no', 'waiting'), ('waiting', 'so'), ('so', 'i'), ('i', 'take'), ('take', 'it'), ('it', 'y'), ('y', 'pu'), ('pu', 'have'), ('have', 'a'), ('a', 'bug'), ('bug', 'how'), ('how', 'about'), ('about', 'you'), ('you', 'fix'), ('fix', 'this')]",for some stupid reason  this 2 days ago the stopped counting my or working pretty much at all  stopped around 4pm  t 1 single step since then  no waiting so I take it y pu have a bug  how about you fix this ,"['IN', 'DT', 'JJ', 'NN', 'DT', 'CD', 'NNS', 'RB', 'DT', 'NN', 'VBG', 'PRP$', 'CC', 'VBG', 'RB', 'JJ', 'IN', 'DT', 'VBD', 'IN', 'CD', 'NN', 'CD', 'JJ', 'NN', 'IN', 'RB', 'DT', 'VBG', 'RB', 'PRP', 'VBP', 'PRP', 'PRP', 'RB', 'VBP', 'DT', 'NN', 'WRB', 'IN', 'PRP', 'VBP', 'DT']",0,6,0,1
357,Ball Mayhem!,Sharod Dixon,"March 17, 2019",4,GAME_ACTION,2019-04-07,it is but i wish they could have but the game is good 4  5,15.0,"['wish', 'could', 'game', 'good', '4', '5']","['it', 'is', 'but', 'i', 'wish', 'they', 'could', 'have', 'but', 'the', 'game', 'is', 'good', '4', '5']",it is but i wish they could have but the game is good 4 5,"[('it', 'is'), ('is', 'but'), ('but', 'i'), ('i', 'wish'), ('wish', 'they'), ('they', 'could'), ('could', 'have'), ('have', 'but'), ('but', 'the'), ('the', 'game'), ('game', 'is'), ('is', 'good'), ('good', '4'), ('4', '5')]",it is but i wish they could have but the game is good 4  5,"['PRP', 'VBZ', 'CC', 'JJ', 'VBP', 'PRP', 'MD', 'VB', 'CC', 'DT', 'NN', 'VBZ', 'JJ', 'CD', 'CD']",1,3,0,0
358,,Alliyah Wooten,"April 24, 2018",1,FINANCE,2019-05-01,This was very unhelpful,4.0,['unhelpful'],"['this', 'wa', 'very', 'unhelpful']",thi wa veri unhelp,"[('this', 'was'), ('was', 'very'), ('very', 'unhelpful')]",This was very unhelpful,"['DT', 'VBD', 'RB', 'JJ']",0,0,0,1
359,Quizlet: Learn Languages & Vocab with Flashcards,Matthew Fisk,"March 7, 2019",5,EDUCATION,2019-04-14,Very great  really me study when I don  t have my computer to access the site ,16.0,"['great', 'really', 'study', 'computer', 'access', 'site']","['very', 'great', 'really', 'me', 'study', 'when', 'i', 'don', 't', 'have', 'my', 'computer', 'to', 'access', 'the', 'site']",veri great realli me studi when i don t have my comput to access the site,"[('very', 'great'), ('great', 'really'), ('really', 'me'), ('me', 'study'), ('study', 'when'), ('when', 'i'), ('i', 'don'), ('don', 't'), ('t', 'have'), ('have', 'my'), ('my', 'computer'), ('computer', 'to'), ('to', 'access'), ('access', 'the'), ('the', 'site')]",Very great  really me study when I don  t have my computer to access the site ,"['RB', 'JJ', 'RB', 'PRP', 'VBP', 'WRB', 'PRP', 'VBP', 'RB', 'VBP', 'PRP$', 'NN', 'TO', 'NN', 'DT', 'NN']",0,3,0,0
360,Bitmoji – Your Personal Emoji,Rikki Vaydor Vedder,"March 28, 2019",5,ENTERTAINMENT,2019-04-01,its  its awesome  it is also my preferred language ,9.0,"['awesome', 'also', 'preferred', 'language']","['it', 'it', 'awesome', 'it', 'is', 'also', 'my', 'preferred', 'language']",it it awesom it is also my prefer languag,"[('its', 'its'), ('its', 'awesome'), ('awesome', 'it'), ('it', 'is'), ('is', 'also'), ('also', 'my'), ('my', 'preferred'), ('preferred', 'language')]",its  its awesome  it is also my preferred language ,"['PRP$', 'PRP$', 'NN', 'PRP', 'VBZ', 'RB', 'PRP$', 'JJ', 'NN']",0,1,0,0
361,Pinkfong Baby Shark,Kent Gaming,"October 24, 2017",5,EDUCATION,2019-04-07,Thanks for making this my nese it,7.0,"['thanks', 'making', 'nese']","['thanks', 'for', 'making', 'this', 'my', 'nese', 'it']",thank for make thi my nese it,"[('thanks', 'for'), ('for', 'making'), ('making', 'this'), ('this', 'my'), ('my', 'nese'), ('nese', 'it')]",Thanks for making this my nese it,"['NNS', 'IN', 'VBG', 'DT', 'PRP$', 'JJ', 'PRP']",0,1,0,0
362,Drink Water Reminder: Water Tracker & Alarm,Tami Douglas,"April 14, 2019",5,HEALTH_AND_FITNESS,2019-04-21,i find it hard to believe how the know i need to drink water because when it said i must drink water i really need the water for truth ,29.0,"['find', 'hard', 'believe', 'know', 'need', 'drink', 'water', 'said', 'must', 'drink', 'water', 'really', 'need', 'water', 'truth']","['i', 'find', 'it', 'hard', 'to', 'believe', 'how', 'the', 'know', 'i', 'need', 'to', 'drink', 'water', 'because', 'when', 'it', 'said', 'i', 'must', 'drink', 'water', 'i', 'really', 'need', 'the', 'water', 'for', 'truth']",i find it hard to believ how the know i need to drink water becaus when it said i must drink water i realli need the water for truth,"[('i', 'find'), ('find', 'it'), ('it', 'hard'), ('hard', 'to'), ('to', 'believe'), ('believe', 'how'), ('how', 'the'), ('the', 'know'), ('know', 'i'), ('i', 'need'), ('need', 'to'), ('to', 'drink'), ('drink', 'water'), ('water', 'because'), ('because', 'when'), ('when', 'it'), ('it', 'said'), ('said', 'i'), ('i', 'must'), ('must', 'drink'), ('drink', 'water'), ('water', 'i'), ('i', 'really'), ('really', 'need'), ('need', 'the'), ('the', 'water'), ('water', 'for'), ('for', 'truth')]",i find it hard to believe how the know i need to drink water because when it said i must drink water i really need the water for truth ,"['NN', 'VBP', 'PRP', 'JJ', 'TO', 'VB', 'WRB', 'DT', 'NN', 'VBP', 'VBP', 'TO', 'VB', 'NN', 'IN', 'WRB', 'PRP', 'VBD', 'NN', 'MD', 'VB', 'NN', 'NN', 'RB', 'VB', 'DT', 'NN', 'IN', 'NN']",1,3,0,1
363,Snowball.io,Lily Nist,"April 19, 2019",5,GAME_ACTION,2019-05-09,It  s fun  I wish I  t have to pay to remove,12.0,"['fun', 'wish', 'pay', 'remove']","['it', 's', 'fun', 'i', 'wish', 'i', 't', 'have', 'to', 'pay', 'to', 'remove']",it s fun i wish i t have to pay to remov,"[('it', 's'), ('s', 'fun'), ('fun', 'i'), ('i', 'wish'), ('wish', 'i'), ('i', 't'), ('t', 'have'), ('have', 'to'), ('to', 'pay'), ('pay', 'to'), ('to', 'remove')]",It  s fun  I wish I  t have to pay to remove,"['PRP', 'VBD', 'NN', 'PRP', 'VBP', 'PRP', 'VBP', 'VBP', 'TO', 'VB', 'TO', 'VB']",0,3,0,1
364,Tag with Ryan,AJ Ripple,"February 16, 2019",2,FAMILY,2019-04-01,game  but it old real fast  nothing on it really much so it is very repetitive ,16.0,"['game', 'old', 'real', 'fast', 'nothing', 'really', 'much', 'repetitive']","['game', 'but', 'it', 'old', 'real', 'fast', 'nothing', 'on', 'it', 'really', 'much', 'so', 'it', 'is', 'very', 'repetitive']",game but it old real fast noth on it realli much so it is veri repetit,"[('game', 'but'), ('but', 'it'), ('it', 'old'), ('old', 'real'), ('real', 'fast'), ('fast', 'nothing'), ('nothing', 'on'), ('on', 'it'), ('it', 'really'), ('really', 'much'), ('much', 'so'), ('so', 'it'), ('it', 'is'), ('is', 'very'), ('very', 'repetitive')]",game  but it old real fast  nothing on it really much so it is very repetitive ,"['NN', 'CC', 'PRP', 'JJ', 'JJ', 'NN', 'NN', 'IN', 'PRP', 'RB', 'RB', 'IN', 'PRP', 'VBZ', 'RB', 'JJ']",0,1,0,0
365,,Becky Hopkins,"April 22, 2019",1,ENTERTAINMENT,2019-05-01,I don  t use it don  t want it,9.0,"['use', 'want']","['i', 'don', 't', 'use', 'it', 'don', 't', 'want', 'it']",i don t use it don t want it,"[('i', 'don'), ('don', 't'), ('t', 'use'), ('use', 'it'), ('it', 'don'), ('don', 't'), ('t', 'want'), ('want', 'it')]",I don  t use it don  t want it,"['PRP', 'VBP', 'JJ', 'NN', 'PRP', 'VBZ', 'JJ', 'VBP', 'PRP']",0,3,0,0
366,Calorie Counter - MyFitnessPal,Jackie MacFarland,"March 27, 2019",5,HEALTH_AND_FITNESS,2019-04-14,great for keeping up with daily caloric intake  easy to find and log food  easy to creat too  and this is just the free version ,25.0,"['great', 'keeping', 'daily', 'caloric', 'intake', 'easy', 'find', 'log', 'food', 'easy', 'creat', 'free', 'version']","['great', 'for', 'keeping', 'up', 'with', 'daily', 'caloric', 'intake', 'easy', 'to', 'find', 'and', 'log', 'food', 'easy', 'to', 'creat', 'too', 'and', 'this', 'is', 'just', 'the', 'free', 'version']",great for keep up with daili calor intak easi to find and log food easi to creat too and thi is just the free version,"[('great', 'for'), ('for', 'keeping'), ('keeping', 'up'), ('up', 'with'), ('with', 'daily'), ('daily', 'caloric'), ('caloric', 'intake'), ('intake', 'easy'), ('easy', 'to'), ('to', 'find'), ('find', 'and'), ('and', 'log'), ('log', 'food'), ('food', 'easy'), ('easy', 'to'), ('to', 'creat'), ('creat', 'too'), ('too', 'and'), ('and', 'this'), ('this', 'is'), ('is', 'just'), ('just', 'the'), ('the', 'free'), ('free', 'version')]",great for keeping up with daily caloric intake  easy to find and log food  easy to creat too  and this is just the free version ,"['JJ', 'IN', 'VBG', 'RP', 'IN', 'JJ', 'NNS', 'VBP', 'JJ', 'TO', 'VB', 'CC', 'VB', 'NN', 'JJ', 'TO', 'VB', 'RB', 'CC', 'DT', 'VBZ', 'RB', 'DT', 'JJ', 'NN']",0,3,0,0
